"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"310M700US43740","Somerset, PA Micro Area","29893","1204","4.5","1.1","5.1","1.8","8.7","1.6","8.0","1.7","10.6","1.9","21.1","3.1","14.5","2.8","18.0","3.2","5.6","1.8","4.0","1.0","63164","4486","77718","3515","36.7","(X)","(X)","(X)","(X)","(X)","19911","1232","1.9","0.8","4.1","1.8","4.0","1.5","5.5","1.5","9.6","2.6","21.9","3.8","17.4","3.4","23.5","4.8","7.4","2.5","4.6","1.2","79152","7170","89145","4124","(X)","(X)","37.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","89613","5623","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9982","972","10.5","2.7","8.5","4.1","18.4","4.5","13.3","3.9","12.7","3.9","18.2","5.1","8.7","3.7","5.9","3.2","1.3","1.0","2.4","1.9","33683","5396","51325","7114","(X)","(X)","(X)","(X)","33.7","(X)",
"310M700US43780","South Bend-Mishawaka, IN-MI Metro Area","128463","2326","5.3","1.0","3.4","0.8","6.4","1.0","9.3","1.5","12.7","1.6","20.5","1.8","12.1","1.3","16.3","1.7","6.7","1.0","7.3","1.0","63894","3350","86829","3303","36.1","(X)","(X)","(X)","(X)","(X)","79387","2607","3.6","1.2","1.3","0.7","4.2","1.2","5.4","1.5","10.4","1.8","19.7","2.2","14.6","2.0","21.6","2.3","8.6","1.4","10.7","1.4","81478","2597","106509","4291","(X)","(X)","37.3","(X)","(X)","(X)","58831","2571","0.9","0.5","0.9","0.6","2.7","1.0","4.7","1.8","7.5","1.7","19.0","2.6","14.6","2.3","25.3","2.6","10.6","1.8","13.8","1.9","99413","5626","122666","6117","(X)","(X)","(X)","(X)","(X)","(X)","49076","2651","9.5","1.9","7.1","1.8","10.9","2.3","14.9","2.7","17.9","2.9","21.7","2.9","6.5","1.5","7.1","2.0","3.0","1.5","1.4","0.6","40065","2781","50871","3489","(X)","(X)","(X)","(X)","33.3","(X)",
"310M700US43900","Spartanburg, SC Metro Area","149902","1960","4.3","0.9","3.6","1.0","7.0","1.3","7.3","1.5","13.5","1.8","18.7","1.8","12.4","1.8","17.2","1.7","9.3","1.5","6.6","1.0","68505","3175","90399","3992","39.3","(X)","(X)","(X)","(X)","(X)","103243","3641","1.9","0.8","2.1","1.0","3.8","1.2","6.9","2.1","11.5","1.8","18.2","1.9","13.6","2.1","21.1","2.1","12.1","2.2","8.8","1.4","84059","5374","105709","5472","(X)","(X)","40.5","(X)","(X)","(X)","71961","3530","1.0","0.8","0.8","0.6","2.8","1.0","3.1","1.3","7.9","1.7","17.7","2.4","15.2","2.5","24.1","2.8","15.4","2.9","12.0","2.1","102528","5133","121772","6827","(X)","(X)","(X)","(X)","(X)","(X)","46659","3103","10.4","2.6","7.8","2.4","15.4","3.3","10.3","2.4","18.3","3.4","19.4","3.6","8.3","2.3","6.8","2.1","2.5","1.2","0.8","0.6","39518","4276","50885","4070","(X)","(X)","(X)","(X)","35.7","(X)",
"310M700US44060","Spokane-Spokane Valley, WA Metro Area","245144","2621","5.5","0.8","2.8","0.6","5.5","0.7","5.0","0.8","11.0","1.4","15.2","1.1","14.0","1.2","20.1","1.3","9.4","1.1","11.5","1.1","84350","3751","107726","4919","31.1","(X)","(X)","(X)","(X)","(X)","156594","4271","3.1","0.8","0.9","0.4","2.4","0.7","3.4","0.9","8.0","1.1","15.1","1.6","15.4","1.7","24.1","1.7","12.4","1.5","15.3","1.7","102111","3040","130130","7471","(X)","(X)","31.6","(X)","(X)","(X)","116959","4085","1.6","0.6","0.7","0.4","1.7","0.7","1.5","0.5","5.7","1.1","13.3","1.8","15.6","2.0","25.9","2.1","15.2","1.9","18.8","2.1","117764","4738","147240","9710","(X)","(X)","(X)","(X)","(X)","(X)","88550","3989","10.3","1.8","6.2","1.5","11.1","1.7","9.1","1.6","16.9","2.8","17.7","2.2","10.3","2.1","11.0","2.2","3.6","1.1","3.8","1.3","46419","3174","62100","3979","(X)","(X)","(X)","(X)","28.5","(X)",
"310M700US44100","Springfield, IL Metro Area","91607","1619","5.5","1.4","3.5","1.3","5.7","1.0","5.3","0.9","9.9","1.8","17.1","2.1","13.3","1.7","17.9","2.0","10.5","1.5","11.4","1.5","80190","4790","106840","5061","39.4","(X)","(X)","(X)","(X)","(X)","53399","2781","2.2","1.1","2.1","1.2","1.8","0.7","3.9","1.2","6.3","1.5","13.8","2.5","14.8","2.1","22.7","3.1","15.8","2.4","16.7","2.4","108914","5263","137181","8016","(X)","(X)","36.7","(X)","(X)","(X)","39775","2232","0.2","0.2","1.0","1.0","0.9","0.6","1.6","0.8","3.2","1.0","9.9","2.2","15.2","2.7","27.1","3.6","19.0","3.0","21.9","3.2","130419","6475","161196","9926","(X)","(X)","(X)","(X)","(X)","(X)","38208","2765","10.6","3.1","5.2","2.6","11.4","2.5","7.6","1.7","16.5","3.5","22.4","3.6","10.8","2.5","9.6","2.3","2.4","1.0","3.5","1.4","48940","4307","61473","5808","(X)","(X)","(X)","(X)","42.9","(X)",
"310M700US44140","Springfield, MA Metro Area","184235","2421","7.9","0.9","4.5","0.7","7.2","1.2","7.1","1.3","9.8","1.6","14.9","1.7","12.1","1.6","17.3","1.7","9.0","1.0","10.2","1.1","71402","4274","93890","3191","44.1","(X)","(X)","(X)","(X)","(X)","111558","4145","5.6","1.3","1.6","0.6","5.3","1.4","5.4","1.4","8.1","1.6","13.7","2.1","14.2","2.1","19.5","2.2","12.7","1.9","13.9","1.6","91739","3650","112711","4834","(X)","(X)","47.0","(X)","(X)","(X)","67700","3465","1.0","0.8","1.1","0.9","3.4","1.5","4.4","1.5","5.3","1.4","11.5","2.2","13.3","2.3","22.7","2.5","16.8","2.5","20.5","2.6","119664","8451","139305","6429","(X)","(X)","(X)","(X)","(X)","(X)","72677","4143","11.8","2.0","9.2","1.7","10.2","2.1","10.5","2.1","13.5","2.7","16.6","2.6","10.6","2.5","11.8","2.6","2.7","0.9","3.1","1.2","42220","5322","60179","4776","(X)","(X)","(X)","(X)","38.0","(X)",
"310M700US44180","Springfield, MO Metro Area","201977","2648","4.3","0.9","3.6","0.8","6.7","0.9","9.0","1.1","12.1","1.1","19.5","1.5","14.8","1.3","16.3","1.3","6.8","0.9","6.8","0.8","67219","2134","91527","4020","32.7","(X)","(X)","(X)","(X)","(X)","126557","3588","2.2","0.9","1.6","0.7","3.9","0.9","5.8","1.3","10.9","1.7","18.4","1.9","16.8","1.4","21.4","2.0","9.8","1.5","9.3","1.3","86053","1964","110179","4695","(X)","(X)","35.3","(X)","(X)","(X)","101059","3618","1.2","0.5","0.8","0.5","3.0","0.9","3.4","0.9","9.4","1.6","18.1","2.2","16.8","1.7","24.7","2.4","11.8","1.8","10.9","1.5","96315","3117","122184","5571","(X)","(X)","(X)","(X)","(X)","(X)","75420","3634","8.7","1.9","7.4","1.9","11.7","1.9","15.3","2.1","16.3","2.1","19.6","2.7","10.1","2.2","7.4","1.7","1.0","0.6","2.4","1.0","40642","1993","53831","3523","(X)","(X)","(X)","(X)","27.6","(X)",
"310M700US44220","Springfield, OH Metro Area","57357","1208","6.8","1.6","4.4","1.3","6.7","1.6","7.7","2.0","13.0","2.3","18.6","2.5","12.4","1.7","19.1","2.5","6.5","1.4","4.9","1.4","64897","7388","82758","5621","36.8","(X)","(X)","(X)","(X)","(X)","36164","2295","5.2","1.9","1.9","1.2","2.6","1.2","4.6","1.8","12.9","3.1","20.2","3.5","13.5","2.4","23.4","3.5","8.9","2.0","6.7","2.0","79408","7670","96394","6611","(X)","(X)","37.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97747","12460","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21193","1880","10.1","3.1","9.4","2.9","12.9","3.7","13.6","4.0","16.4","4.3","17.0","4.0","7.9","2.7","9.3","3.5","1.8","1.3","1.8","1.5","39616","4916","55273","9645","(X)","(X)","(X)","(X)","33.9","(X)",
"310M700US44300","State College, PA Metro Area","57295","1509","6.9","2.1","4.0","1.7","6.1","2.1","7.0","1.9","11.0","2.1","13.8","1.7","11.8","2.4","17.7","2.4","9.7","2.1","11.9","1.9","77110","5451","105056","5947","25.8","(X)","(X)","(X)","(X)","(X)","32128","1615","2.5","1.6","1.8","1.8","1.4","1.0","2.0","0.9","8.9","2.6","11.9","2.7","13.7","3.2","24.7","3.0","15.1","3.5","17.8","3.2","112136","8815","137134","8112","(X)","(X)","27.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","122524","7014","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25167","1693","13.1","4.8","6.7","3.2","12.5","4.7","13.6","4.0","13.2","3.3","17.5","3.7","9.4","2.8","8.3","2.7","2.2","1.4","3.4","1.8","39294","7201","58449","9735","(X)","(X)","(X)","(X)","22.9","(X)",
"310M700US44340","Statesboro, GA Micro Area","36598","1665","6.8","3.0","7.9","3.5","7.4","2.5","8.0","2.8","14.5","4.1","19.0","4.6","16.9","4.3","9.2","2.4","6.9","2.7","3.3","1.6","54066","3934","68643","6214","40.9","(X)","(X)","(X)","(X)","(X)","20018","1677","4.1","2.8","4.7","3.3","5.0","2.4","7.8","4.7","14.7","5.1","18.2","6.1","17.1","5.6","13.0","3.7","9.7","4.2","5.7","2.5","63502","12951","83865","9538","(X)","(X)","40.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","92807","13797","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16580","2143","10.4","6.3","12.2","5.9","10.4","5.0","11.3","4.5","15.7","6.6","19.2","6.3","12.6","5.5","4.3","2.7","3.6","3.6","0.5","0.9","37899","7887","47328","6639","(X)","(X)","(X)","(X)","39.8","(X)",
"310M700US44420","Staunton-Stuarts Draft, VA Metro Area","54364","1471","4.0","1.6","4.6","2.1","4.7","1.9","5.7","1.7","12.5","2.7","19.3","3.6","14.4","2.7","19.1","2.6","8.2","2.0","7.3","2.1","73653","6538","95071","7600","31.3","(X)","(X)","(X)","(X)","(X)","33645","1995","3.0","1.5","1.2","0.9","1.6","0.9","3.6","1.5","8.0","2.9","18.6","4.5","17.4","4.1","24.6","3.4","11.8","2.8","10.2","3.2","93437","7408","117484","10531","(X)","(X)","33.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","106934","8958","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20719","1979","5.8","3.1","10.6","5.5","10.7","4.7","9.1","3.7","19.7","5.5","22.0","6.5","9.6","3.7","9.2","3.5","1.9","1.6","1.5","1.3","42126","5757","53137","4875","(X)","(X)","(X)","(X)","26.0","(X)",
"310M700US44620","Stevens Point-Plover, WI Micro Area","29529","1036","4.5","1.7","3.1","1.7","5.3","1.8","5.4","2.0","9.8","2.4","23.1","3.4","14.3","3.2","19.5","3.2","6.8","1.5","8.1","2.2","72996","5115","92147","5086","25.5","(X)","(X)","(X)","(X)","(X)","17171","1149","3.8","2.6","0.6","0.6","1.7","1.2","3.6","2.0","7.3","2.2","18.3","3.6","13.6","3.4","28.2","5.0","10.1","2.5","12.8","3.4","100820","8759","115932","6225","(X)","(X)","26.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","111508","3523","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12358","1154","6.4","3.3","6.6","3.8","10.3","3.9","9.8","4.8","13.8","4.7","27.6","6.3","15.3","5.9","6.4","3.1","2.3","2.0","1.5","1.4","52028","6941","57278","5977","(X)","(X)","(X)","(X)","24.2","(X)",
"310M700US44660","Stillwater, OK Micro Area","33188","1179","11.9","3.3","6.3","2.8","5.5","1.9","10.5","3.1","13.5","2.7","16.7","3.6","10.2","2.8","11.5","2.8","7.0","2.9","6.8","2.4","52099","3999","84747","13680","34.8","(X)","(X)","(X)","(X)","(X)","15679","1391","3.7","2.0","2.2","2.4","2.7","2.5","4.9","2.6","9.8","3.5","17.4","5.3","13.8","4.1","21.7","5.7","12.5","5.4","11.3","3.6","93710","11984","127482","22634","(X)","(X)","35.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","112670","11770","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17509","1504","20.0","5.8","9.7","4.9","7.9","2.8","16.2","5.3","16.4","4.1","15.9","4.6","8.1","3.7","2.5","2.0","0.5","0.6","2.8","2.7","31918","3332","44587","8566","(X)","(X)","(X)","(X)","32.2","(X)",
"310M700US44700","Stockton-Lodi, CA Metro Area","252693","2474","3.8","0.6","3.5","0.8","4.8","0.8","5.1","0.7","8.3","0.9","13.6","1.2","14.0","1.3","20.4","1.4","11.5","1.3","14.9","1.2","93038","3385","117465","3428","45.0","(X)","(X)","(X)","(X)","(X)","191546","4254","3.2","0.7","2.6","0.9","4.1","0.9","4.3","0.8","6.3","0.9","13.8","1.2","14.5","1.5","21.2","1.6","12.2","1.5","17.7","1.7","102467","4594","127090","4517","(X)","(X)","47.5","(X)","(X)","(X)","131591","4374","1.5","0.6","1.0","0.6","2.1","0.8","3.5","0.9","4.4","0.9","11.7","1.4","13.1","1.6","23.0","2.0","16.2","2.1","23.3","2.3","124760","6351","149846","6007","(X)","(X)","(X)","(X)","(X)","(X)","61147","3695","7.7","1.9","7.1","2.0","9.6","1.9","7.6","1.6","14.5","2.8","16.4","2.7","13.1","2.9","14.4","2.8","5.2","2.0","4.5","1.6","54606","6227","72912","5754","(X)","(X)","(X)","(X)","34.4","(X)",
"310M700US44940","Sumter, SC Metro Area","40928","1587","5.9","2.0","5.8","2.4","6.2","2.2","10.2","2.8","15.3","3.3","20.6","4.4","12.1","3.5","14.4","3.7","5.1","1.9","4.4","1.8","56824","4701","72235","5585","46.3","(X)","(X)","(X)","(X)","(X)","24772","1983","4.5","3.0","3.9","2.7","4.3","2.4","7.2","2.6","13.2","4.5","22.2","5.4","12.7","4.5","18.2","4.7","6.6","2.7","7.3","3.0","70383","9814","86945","7915","(X)","(X)","49.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","78134","12501","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16156","1675","8.0","2.9","8.8","4.5","9.2","4.5","15.5","5.4","23.4","6.5","18.0","6.5","9.6","4.7","5.1","3.9","2.4","3.0","0.0","1.3","38369","4259","45884","5747","(X)","(X)","(X)","(X)","42.0","(X)",
"310M700US44980","Sunbury, PA Micro Area","46052","1390","5.1","1.6","4.4","1.5","8.7","1.7","6.5","1.5","11.7","2.0","19.9","3.4","15.7","3.2","16.3","2.0","5.9","1.5","5.7","1.2","64268","3874","81067","4391","35.6","(X)","(X)","(X)","(X)","(X)","29612","1839","3.6","1.8","2.5","1.5","4.2","2.0","3.4","1.3","9.1","2.5","19.5","4.3","19.2","3.7","21.9","2.6","8.6","2.2","7.9","1.9","83775","6274","98575","5199","(X)","(X)","39.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95697","9289","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16440","1510","8.3","3.0","7.9","3.1","17.0","3.4","13.9","3.4","17.8","3.8","22.1","4.6","7.7","4.5","3.2","1.6","0.9","0.8","1.2","1.1","36731","3202","45584","5637","(X)","(X)","(X)","(X)","26.9","(X)",
"310M700US45060","Syracuse, NY Metro Area","275626","2616","5.5","0.8","4.1","0.6","6.1","0.6","7.2","0.8","10.3","1.0","16.1","1.1","12.8","1.0","18.3","1.0","9.2","0.7","10.4","0.8","76313","2648","101278","2905","34.4","(X)","(X)","(X)","(X)","(X)","163775","3755","3.3","0.9","1.9","0.5","2.9","0.7","5.0","1.0","7.2","0.9","14.5","1.3","14.1","1.4","23.0","1.6","12.7","1.2","15.3","1.3","101232","2120","126279","4516","(X)","(X)","37.5","(X)","(X)","(X)","118313","3626","1.3","0.7","0.8","0.3","1.5","0.6","3.1","0.8","5.7","1.0","12.5","1.4","13.6","1.5","25.6","1.9","16.3","1.6","19.6","1.6","118966","3636","145241","5148","(X)","(X)","(X)","(X)","(X)","(X)","111851","3856","9.3","1.4","7.2","1.4","10.8","1.3","11.0","1.3","14.8","1.7","19.9","1.8","10.3","1.4","10.3","1.5","3.7","0.8","2.6","0.8","46950","1613","60598","2950","(X)","(X)","(X)","(X)","29.0","(X)",
"310M700US45180","Talladega-Sylacauga, AL Micro Area","39076","1611","7.1","2.1","8.6","2.5","11.8","3.4","7.0","2.1","12.6","3.2","15.9","3.2","12.6","3.5","12.6","3.1","7.6","2.5","4.3","1.8","52562","4527","70095","4386","37.2","(X)","(X)","(X)","(X)","(X)","25936","1980","4.3","2.2","3.9","2.6","6.5","3.5","6.0","2.2","13.2","4.2","18.3","4.3","17.1","5.0","15.5","4.6","9.3","3.1","5.9","2.7","70701","12675","83344","6173","(X)","(X)","37.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90140","10287","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13140","1572","13.2","5.2","17.2","5.7","22.3","6.9","9.9","4.5","13.4","4.8","9.8","3.9","3.8","2.7","5.1","3.3","4.2","3.8","1.0","1.3","24069","5034","41287","7557","(X)","(X)","(X)","(X)","33.9","(X)",
"310M700US45220","Tallahassee, FL Metro Area","165331","3059","9.1","1.6","4.1","0.8","7.1","1.4","8.9","1.4","10.7","1.1","15.6","1.8","12.4","1.4","15.2","1.5","8.3","1.2","8.6","1.1","65009","3408","89566","4121","38.0","(X)","(X)","(X)","(X)","(X)","89552","3603","6.8","2.0","1.5","0.8","5.0","1.8","6.8","1.7","6.5","1.5","13.6","2.0","12.8","2.0","20.3","2.3","12.9","2.1","13.8","2.1","94155","5924","116131","7129","(X)","(X)","38.0","(X)","(X)","(X)","61308","2995","1.6","1.0","0.6","0.6","2.7","1.3","5.2","2.1","4.7","1.3","10.6","2.3","14.3","2.4","25.0","2.9","16.9","2.8","18.4","3.0","119584","7995","142178","9090","(X)","(X)","(X)","(X)","(X)","(X)","75779","3932","12.9","2.4","7.0","1.8","9.7","2.1","12.5","2.7","15.3","2.2","17.8","2.8","12.0","2.2","8.2","1.8","2.7","1.1","2.0","0.7","41544","3025","55892","3284","(X)","(X)","(X)","(X)","37.2","(X)",
"310M700US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","1377328","8833","5.2","0.4","2.9","0.3","5.8","0.4","6.7","0.4","11.0","0.5","16.5","0.6","12.5","0.5","17.7","0.7","9.5","0.5","12.2","0.5","78275","1790","108477","1733","34.5","(X)","(X)","(X)","(X)","(X)","836465","10761","2.9","0.4","1.2","0.2","3.4","0.4","4.4","0.5","9.0","0.6","15.8","0.8","13.7","0.8","20.9","0.9","12.1","0.8","16.6","0.8","99241","2211","130220","2402","(X)","(X)","36.4","(X)","(X)","(X)","616201","10431","1.7","0.4","0.9","0.2","2.4","0.4","2.6","0.4","6.4","0.6","13.9","0.7","13.7","0.8","23.2","1.0","14.3","0.9","20.9","1.0","116235","2198","148794","2814","(X)","(X)","(X)","(X)","(X)","(X)","540863","9568","9.2","0.8","5.5","0.6","10.0","0.8","11.1","0.9","15.0","1.0","17.8","1.1","10.2","0.8","11.7","0.9","4.9","0.6","4.6","0.6","48989","1809","70914","2732","(X)","(X)","(X)","(X)","30.6","(X)",
"310M700US45460","Terre Haute, IN Metro Area","66959","1814","6.5","1.6","4.5","1.5","8.4","1.7","10.2","2.3","13.2","2.3","19.1","2.5","12.6","1.9","15.4","1.9","5.8","1.6","4.3","1.3","59209","3399","77857","5331","37.4","(X)","(X)","(X)","(X)","(X)","43511","1984","3.5","1.3","2.0","1.3","5.2","1.6","7.5","2.3","14.8","3.3","21.3","3.6","13.7","2.4","20.2","2.8","6.5","2.0","5.4","1.5","68046","5855","88858","6116","(X)","(X)","37.6","(X)","(X)","(X)","32064","2215","1.1","0.8","1.1","0.8","3.3","1.5","5.6","2.2","13.0","3.4","20.1","4.2","15.4","3.0","24.4","3.6","8.7","2.6","7.3","2.1","82313","8705","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23448","1924","13.9","4.0","9.2","3.4","16.1","4.0","13.8","4.2","12.4","2.9","14.9","3.0","9.1","2.8","5.4","2.8","3.2","2.1","2.0","2.2","32217","3540","52181","9187","(X)","(X)","(X)","(X)","35.4","(X)",
"310M700US45500","Texarkana, TX-AR Metro Area","57388","1871","7.1","1.8","4.8","1.4","11.8","2.8","10.7","2.4","9.8","1.8","17.5","2.8","13.0","2.5","14.6","2.1","6.3","1.6","4.3","1.3","58000","6505","74798","4290","40.4","(X)","(X)","(X)","(X)","(X)","35633","2297","4.1","2.2","2.8","1.7","8.2","3.0","8.1","3.0","8.5","2.2","19.2","3.9","13.8","3.2","20.5","3.4","8.7","2.7","6.1","1.9","72721","6881","90088","5852","(X)","(X)","42.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","92045","10856","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21755","2187","12.4","3.8","9.1","3.0","17.9","4.5","16.0","4.1","12.2","3.5","13.6","4.6","11.6","4.3","3.9","1.9","2.1","1.6","1.2","1.0","30798","2809","47121","5850","(X)","(X)","(X)","(X)","35.8","(X)",
"310M700US45620","Thomasville, GA Micro Area","29358","1360","5.5","2.3","6.1","2.4","9.9","2.7","9.3","3.7","14.5","3.8","13.5","3.2","13.6","3.5","16.1","4.0","8.0","2.7","3.6","1.8","57015","9176","78691","8269","48.0","(X)","(X)","(X)","(X)","(X)","19418","1480","2.8","2.1","2.5","2.0","7.1","2.8","5.4","2.7","12.6","4.2","16.7","4.7","17.5","4.9","20.2","5.2","10.0","3.8","5.2","2.6","78249","7867","96477","10751","(X)","(X)","54.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97284","4741","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9940","1536","10.8","5.3","13.3","5.6","17.9","6.4","17.0","8.3","18.4","7.1","8.0","4.5","3.0","2.4","8.6","5.8","2.5","1.9","0.6","1.0","30533","3914","40720","6348","(X)","(X)","(X)","(X)","33.4","(X)",
"310M700US45780","Toledo, OH Metro Area","257906","2520","6.3","0.7","4.2","0.7","8.4","1.1","7.2","1.0","12.6","1.1","16.4","1.0","12.8","1.0","16.8","0.9","7.9","0.9","7.3","0.7","66095","2319","89416","2338","37.6","(X)","(X)","(X)","(X)","(X)","152567","3785","5.3","1.1","1.2","0.5","4.6","1.0","5.3","0.9","8.4","1.2","16.4","1.6","14.4","1.3","21.9","1.5","11.7","1.3","10.8","0.9","90434","3343","111616","3212","(X)","(X)","38.2","(X)","(X)","(X)","102646","3136","1.4","0.5","0.6","0.3","2.1","0.7","2.5","0.6","5.2","1.1","15.1","1.6","15.5","1.4","27.2","1.9","15.5","1.8","15.0","1.3","111623","3736","136146","4797","(X)","(X)","(X)","(X)","(X)","(X)","105339","4535","9.4","1.5","8.8","1.6","14.0","2.0","10.8","1.8","18.5","2.0","16.4","1.8","9.6","1.5","8.7","1.2","1.9","0.7","1.8","0.6","40278","1808","53613","2723","(X)","(X)","(X)","(X)","35.7","(X)",
"310M700US45820","Topeka, KS Metro Area","100603","1260","5.0","1.1","3.1","1.1","5.8","1.2","7.7","1.4","9.9","1.6","18.8","1.8","15.2","1.8","18.5","1.8","8.3","1.5","7.7","1.4","74389","4655","91423","4043","33.6","(X)","(X)","(X)","(X)","(X)","62677","2487","2.4","1.3","1.8","1.3","3.8","1.5","3.9","1.5","6.4","1.6","18.7","2.3","17.1","2.4","23.8","2.6","11.6","2.3","10.5","2.1","93690","3923","110394","5695","(X)","(X)","33.8","(X)","(X)","(X)","46043","2620","1.1","1.1","0.3","0.3","1.4","0.9","2.3","1.0","4.5","1.4","15.0","2.3","18.8","3.0","28.5","3.3","14.4","2.9","13.6","2.8","107562","4791","127623","7058","(X)","(X)","(X)","(X)","(X)","(X)","37926","2359","9.7","2.5","6.8","2.4","9.7","2.2","13.2","3.0","16.9","4.0","19.1","3.3","11.2","3.1","8.2","2.4","2.5","1.2","2.7","1.7","43965","3678","56145","4411","(X)","(X)","(X)","(X)","32.6","(X)",
